ID_Camion,Fecha_Entrada_Taller,Kilometraje,Tipo_Servicio,Repuestos_Requeridos,Costo_Repuestos,Costo_Mano_Obra,Duracion_Taller_Dias,Taller_ID,Ciudad_Taller,Modelo_Camion,Año_Fabricacion,Presupuesto_Aprobado,Fecha_Salida_Taller,Cliente_ID,Frecuencia_Visitas_Taller,Tiempo_Espera_Dias,Tecnico_Asignado,Tipo_Repuesto_Mayor,Reclamos_Previos,Satisfaccion_Cliente
SCANIA-2271,2026-06-25,436858,Mantenimiento,6,5613.34,2728.98,3,TLR002,Santiago,S730,2021,False,2026-06-29,CLT-451,5,5,TEC-1,Eléctrico,1,4.0
SCANIA-2272,2026-06-26,704618,Mantenimiento,7,,4313.71,13,TLR004,Antofagasta,S730,2015,False,2026-06-30,CLT-722,4,2,TEC-18,Motor,4,5.0
SCANIA-2273,2026-06-27,645603,Mantenimiento,7,2688.55,,12,TLR001,Antofagasta,P360,2019,True,2026-07-01,CLT-248,7,0,TEC-20,Transmisión,1,1.0
SCANIA-2274,2026-06-28,438349,Mantenimiento,7,3441.01,3078.11,4,TLR002,Concepción,G410,2021,False,2026-07-02,CLT-796,4,2,TEC-6,Motor,0,3.0
SCANIA-2275,2026-06-29,64153,Mantenimiento,3,7282.52,510.58,14,TLR004,Santiago,G410,2018,False,2026-07-03,CLT-204,5,7,TEC-20,Suspensión,4,2.0
SCANIA-2276,2026-06-30,650613,Mantenimiento,6,2092.11,3251.0,11,TLR002,Valparaíso,G410,2016,True,2026-07-04,CLT-758,5,3,TEC-20,Frenos,2,2.0
SCANIA-2277,2026-07-01,290773,Mantenimiento,8,912.21,3836.42,5,TLR004,Valparaíso,S730,2017,False,2026-07-05,CLT-320,1,2,TEC-14,Transmisión,2,5.0
SCANIA-2278,2026-07-02,105318,Reparación,4,2685.78,2966.16,1,TLR003,Valparaíso,G410,2016,True,2026-07-06,CLT-925,1,3,TEC-10,Motor,3,3.0
SCANIA-2279,2026-07-03,444030,Mantenimiento,8,1016.47,1404.53,14,TLR003,Santiago,P360,2019,,2026-07-07,CLT-962,3,3,TEC-18,Transmisión,2,4.0
SCANIA-2280,2026-07-04,427177,Mantenimiento,2,1203.05,253.58,11,TLR001,Valparaíso,S730,2020,True,2026-07-08,CLT-473,3,1,TEC-9,Eléctrico,3,1.0
SCANIA-2281,2026-07-05,126077,Reparación,9,4676.03,685.3,1,TLR003,Santiago,S730,2021,True,2026-07-09,CLT-617,2,3,TEC-12,Frenos,0,3.0
SCANIA-2282,2026-07-06,183515,Reparación,9,675.04,3149.28,3,TLR003,Concepción,G410,2021,True,2026-07-10,CLT-359,2,8,TEC-10,Transmisión,2,4.0
SCANIA-2283,2026-07-07,256988,Reparación,8,441.26,4678.66,6,TLR003,Concepción,R500,2021,False,2026-07-11,CLT-398,6,3,TEC-19,Frenos,4,2.0
SCANIA-2284,2026-07-08,175885,Mantenimiento,1,5772.43,1112.02,1,TLR004,Santiago,R500,2017,,2026-07-12,CLT-960,1,0,TEC-6,Eléctrico,3,3.0
SCANIA-2285,2026-07-09,591656,Diagnóstico,2,3020.85,,14,TLR004,Valparaíso,P360,2018,True,2026-07-13,CLT-141,6,0,TEC-14,Eléctrico,2,1.0
SCANIA-2286,2026-07-10,720688,Diagnóstico,6,1177.93,4345.61,11,TLR002,Santiago,G410,2022,False,2026-07-14,CLT-870,5,0,TEC-8,Motor,0,4.0
SCANIA-2287,2026-07-11,238014,Reparación,5,2178.18,2652.32,12,TLR004,Santiago,G410,2018,True,2026-07-15,CLT-996,6,4,TEC-14,Suspensión,4,
SCANIA-2288,2026-07-12,141751,Diagnóstico,9,5208.27,3379.4,2,TLR003,Antofagasta,S730,2021,False,2026-07-16,CLT-591,5,5,TEC-11,Motor,4,4.0
SCANIA-2289,2026-07-13,280203,Reparación,5,2349.19,4093.58,12,TLR004,Santiago,S730,2018,False,2026-07-17,CLT-538,7,5,TEC-16,Frenos,0,
SCANIA-2290,2026-07-14,863738,Mantenimiento,2,4057.26,1377.31,14,TLR001,Antofagasta,G410,2020,,2026-07-18,CLT-882,1,5,TEC-20,Motor,2,4.0
SCANIA-2291,2026-07-15,745275,Diagnóstico,4,1149.22,1554.79,7,TLR002,Concepción,S730,2021,True,2026-07-19,CLT-146,3,8,TEC-6,Transmisión,1,5.0
SCANIA-2292,2026-07-16,873651,Mantenimiento,9,4787.13,,14,TLR002,Antofagasta,G410,2015,False,2026-07-20,CLT-184,6,0,TEC-15,Motor,2,4.0
SCANIA-2293,2026-07-17,261951,Diagnóstico,1,2665.41,,14,TLR004,Santiago,P360,2017,True,2026-07-21,CLT-785,1,9,TEC-15,Suspensión,3,3.0
SCANIA-2294,2026-07-18,555155,Mantenimiento,1,5090.35,4595.97,1,TLR003,Concepción,S730,2020,True,2026-07-22,CLT-157,7,5,TEC-14,Suspensión,3,3.0
SCANIA-2295,2026-07-19,245716,Diagnóstico,7,6505.48,3846.38,13,TLR002,Antofagasta,G410,2022,True,2026-07-23,CLT-810,4,7,TEC-12,Frenos,2,4.0
SCANIA-2296,2026-07-20,634567,Mantenimiento,3,4970.84,487.47,14,TLR001,Santiago,S730,2017,True,2026-07-24,CLT-308,3,7,TEC-2,Eléctrico,3,2.0
SCANIA-2297,2026-07-21,365172,Mantenimiento,2,2506.83,2292.76,7,TLR001,Concepción,P360,2022,False,2026-07-25,CLT-347,9,2,TEC-8,Suspensión,1,1.0
SCANIA-2298,2026-07-22,50126,Diagnóstico,9,2194.8,599.27,4,TLR002,Antofagasta,S730,2021,False,2026-07-26,CLT-310,1,4,TEC-19,Frenos,1,5.0
SCANIA-2299,2026-07-23,888761,Mantenimiento,3,2753.88,178.01,10,TLR003,Santiago,G410,2020,True,2026-07-27,CLT-138,8,9,TEC-14,Suspensión,4,1.0
SCANIA-2300,2026-07-24,77632,Mantenimiento,2,1484.04,3119.3,14,TLR003,Santiago,S730,2021,False,2026-07-28,CLT-351,1,3,TEC-5,Suspensión,3,
SCANIA-2301,2026-07-25,550315,Mantenimiento,8,1613.14,4808.06,6,TLR004,,S730,2022,True,2026-07-29,CLT-742,5,0,TEC-9,Eléctrico,2,4.0
SCANIA-2302,2026-07-26,770670,Diagnóstico,6,,,14,TLR004,,G410,2022,True,2026-07-30,CLT-902,8,8,TEC-13,Transmisión,4,3.0
SCANIA-2303,2026-07-27,159945,Diagnóstico,6,3200.91,3514.1,8,TLR002,Antofagasta,R500,2020,True,2026-07-31,CLT-861,6,4,TEC-9,Frenos,1,4.0
SCANIA-2304,2026-07-28,367320,Mantenimiento,7,,573.54,9,TLR004,Antofagasta,S730,2021,True,2026-08-01,CLT-512,7,1,TEC-14,Suspensión,4,4.0
SCANIA-2305,2026-07-29,300869,Mantenimiento,7,4833.59,1443.4,6,TLR004,Antofagasta,S730,2015,,2026-08-02,CLT-545,8,1,TEC-5,Suspensión,0,2.0
SCANIA-2306,2026-07-30,791426,Diagnóstico,6,4799.3,1668.28,12,TLR004,Santiago,P360,2017,True,2026-08-03,CLT-151,6,6,TEC-2,Motor,3,4.0
SCANIA-2307,2026-07-31,548716,Diagnóstico,4,,3839.44,11,TLR001,Antofagasta,R500,2020,,2026-08-04,CLT-473,6,3,TEC-7,Transmisión,2,4.0
SCANIA-2308,2026-08-01,225399,Mantenimiento,9,6686.02,,13,TLR004,Santiago,P360,2015,True,2026-08-05,CLT-625,6,0,TEC-16,Eléctrico,1,2.0
SCANIA-2309,2026-08-02,512120,Mantenimiento,6,1583.15,1987.02,14,TLR002,Antofagasta,G410,2016,False,2026-08-06,CLT-255,5,4,TEC-11,Frenos,4,1.0
SCANIA-2310,2026-08-03,184869,Mantenimiento,4,5839.96,2147.63,9,TLR003,Santiago,G410,2021,False,2026-08-07,CLT-641,8,1,TEC-11,Suspensión,2,2.0
SCANIA-2311,2026-08-04,228954,Reparación,3,6226.83,318.09,4,TLR004,,P360,2019,False,2026-08-08,CLT-189,2,6,TEC-12,Frenos,3,2.0
SCANIA-2312,2026-08-05,719078,Diagnóstico,4,5776.22,1516.77,6,TLR003,Valparaíso,S730,2020,False,2026-08-09,CLT-778,7,8,TEC-13,Eléctrico,2,1.0
SCANIA-2313,2026-08-06,84560,Reparación,3,,2311.3,8,TLR004,Concepción,R500,2018,True,2026-08-10,CLT-450,4,0,TEC-8,Transmisión,3,4.0
SCANIA-2314,2026-08-07,334260,Diagnóstico,2,313.95,673.22,9,TLR002,Santiago,P360,2015,False,2026-08-11,CLT-168,1,1,TEC-16,Motor,3,3.0
SCANIA-2315,2026-08-08,182717,Diagnóstico,5,3010.93,2321.01,3,TLR001,Antofagasta,P360,2015,True,2026-08-12,CLT-262,5,5,TEC-1,Transmisión,3,5.0
SCANIA-2316,2026-08-09,228595,Diagnóstico,2,4917.75,4280.56,2,TLR002,Valparaíso,G410,2020,False,2026-08-13,CLT-341,3,7,TEC-13,Motor,4,3.0
SCANIA-2317,2026-08-10,698373,Diagnóstico,6,3222.12,2948.47,6,TLR001,Antofagasta,S730,2022,False,2026-08-14,CLT-594,4,6,TEC-11,Frenos,3,3.0
SCANIA-2318,2026-08-11,429862,Diagnóstico,3,6935.14,486.76,4,TLR004,Antofagasta,R500,2015,False,2026-08-15,CLT-482,7,8,TEC-4,Transmisión,2,4.0
SCANIA-2319,2026-08-12,855688,Diagnóstico,6,2608.66,1039.19,1,TLR004,,P360,2016,True,2026-08-16,CLT-151,5,1,TEC-4,Transmisión,0,5.0
SCANIA-2320,2026-08-13,544592,Diagnóstico,9,2489.57,2425.27,8,TLR001,Santiago,R500,2015,False,2026-08-17,CLT-753,4,8,TEC-15,Transmisión,2,3.0
SCANIA-2321,2026-08-14,150158,Reparación,1,2274.78,1871.29,9,TLR002,,R500,2019,True,2026-08-18,CLT-162,1,3,TEC-3,Eléctrico,4,3.0
SCANIA-2322,2026-08-15,758533,Mantenimiento,6,2795.69,1857.76,14,TLR002,Santiago,P360,2019,True,2026-08-19,CLT-608,6,2,TEC-19,Frenos,3,5.0
SCANIA-2323,2026-08-16,218502,Mantenimiento,9,4547.76,2693.41,9,TLR001,Santiago,R500,2022,True,2026-08-20,CLT-391,6,6,TEC-2,Motor,0,3.0
SCANIA-2324,2026-08-17,482498,Reparación,4,,2963.54,2,TLR004,,G410,2021,False,2026-08-21,CLT-190,7,4,TEC-6,Transmisión,4,1.0
SCANIA-2325,2026-08-18,380388,Reparación,2,5368.03,4004.62,9,TLR001,Antofagasta,S730,2021,,2026-08-22,CLT-763,1,4,TEC-8,Frenos,1,3.0
SCANIA-2326,2026-08-19,717054,Reparación,4,6500.2,1770.74,7,TLR004,Concepción,S730,2022,False,2026-08-23,CLT-523,4,1,TEC-17,Eléctrico,1,4.0
SCANIA-2327,2026-08-20,368408,Reparación,1,7110.13,4046.78,5,TLR001,Concepción,S730,2018,False,2026-08-24,CLT-768,9,5,TEC-5,Eléctrico,1,1.0
SCANIA-2328,2026-08-21,518276,Diagnóstico,3,6565.42,1759.2,7,TLR004,Concepción,G410,2016,False,2026-08-25,CLT-920,6,5,TEC-2,Frenos,0,4.0
SCANIA-2329,2026-08-22,107545,Mantenimiento,9,347.77,371.62,13,TLR001,Valparaíso,G410,2019,False,2026-08-26,CLT-464,2,3,TEC-12,Motor,2,4.0
SCANIA-2330,2026-08-23,561411,Diagnóstico,5,5940.16,2815.52,9,TLR003,Antofagasta,G410,2022,False,2026-08-27,CLT-249,4,4,TEC-5,Frenos,0,5.0
SCANIA-2331,2026-08-24,875656,Mantenimiento,6,1825.52,2980.72,8,TLR004,Valparaíso,S730,2020,True,2026-08-28,CLT-939,6,6,TEC-10,Frenos,0,3.0
SCANIA-2332,2026-08-25,63224,Mantenimiento,3,1236.84,4679.25,6,TLR002,Valparaíso,R500,2017,False,2026-08-29,CLT-370,4,7,TEC-9,Suspensión,0,3.0
SCANIA-2333,2026-08-26,90738,Reparación,5,5180.21,3657.7,13,TLR001,Santiago,G410,2017,True,2026-08-30,CLT-980,7,5,TEC-20,Eléctrico,1,3.0
SCANIA-2334,2026-08-27,230760,Diagnóstico,8,2694.0,4597.09,4,TLR002,Concepción,P360,2017,,2026-08-31,CLT-680,3,4,TEC-8,Motor,2,3.0
SCANIA-2335,2026-08-28,813978,Reparación,6,645.51,4550.9,13,TLR001,Concepción,G410,2021,False,2026-09-01,CLT-215,6,2,TEC-1,Suspensión,0,4.0
SCANIA-2336,2026-08-29,516725,Diagnóstico,4,1273.51,3062.41,1,TLR002,Valparaíso,P360,2020,False,2026-09-02,CLT-803,4,6,TEC-6,Frenos,2,4.0
SCANIA-2337,2026-08-30,713937,Mantenimiento,2,207.25,2686.03,6,TLR002,Santiago,S730,2015,,2026-09-03,CLT-615,3,7,TEC-11,Eléctrico,3,4.0
SCANIA-2338,2026-08-31,582358,Reparación,9,7245.14,2831.46,3,TLR001,Santiago,P360,2020,True,2026-09-04,CLT-686,3,2,TEC-3,Suspensión,0,4.0
SCANIA-2339,2026-09-01,176161,Reparación,1,392.02,4893.82,6,TLR001,Santiago,G410,2015,False,2026-09-05,CLT-909,2,4,TEC-15,Suspensión,0,5.0
SCANIA-2340,2026-09-02,582954,Mantenimiento,1,1833.76,3888.52,6,TLR002,Antofagasta,G410,2017,True,2026-09-06,CLT-340,3,1,TEC-11,Motor,0,3.0
SCANIA-2341,2026-09-03,894193,Mantenimiento,4,3446.85,620.7,14,TLR002,Valparaíso,R500,2018,True,2026-09-07,CLT-129,1,9,TEC-5,Frenos,3,
SCANIA-2342,2026-09-04,348512,Mantenimiento,7,2981.26,3914.3,4,TLR002,Antofagasta,S730,2018,True,2026-09-08,CLT-242,3,9,TEC-16,Motor,3,2.0
SCANIA-2343,2026-09-05,712143,Reparación,1,7311.46,935.64,2,TLR004,,P360,2022,True,2026-09-09,CLT-425,9,3,TEC-7,Suspensión,1,4.0
SCANIA-2344,2026-09-06,616202,Diagnóstico,9,514.25,2292.02,9,TLR004,Santiago,S730,2015,False,2026-09-10,CLT-794,4,3,TEC-6,Suspensión,4,3.0
SCANIA-2345,2026-09-07,251579,Reparación,4,4195.27,1131.25,2,TLR003,Santiago,G410,2017,False,2026-09-11,CLT-115,3,7,TEC-9,Motor,2,4.0
SCANIA-2346,2026-09-08,702026,Diagnóstico,3,,,3,TLR004,Concepción,R500,2020,True,2026-09-12,CLT-210,8,2,TEC-7,Suspensión,4,3.0
SCANIA-2347,2026-09-09,821253,Reparación,1,7467.24,4398.82,10,TLR004,Valparaíso,G410,2018,True,2026-09-13,CLT-971,1,4,TEC-3,Transmisión,0,4.0
SCANIA-2348,2026-09-10,554471,Reparación,4,5038.9,1522.77,1,TLR001,Concepción,G410,2015,True,2026-09-14,CLT-812,5,4,TEC-11,Eléctrico,0,5.0
SCANIA-2349,2026-09-11,379670,Mantenimiento,9,6469.29,,7,TLR003,Antofagasta,G410,2022,False,2026-09-15,CLT-206,1,1,TEC-12,Frenos,1,4.0
SCANIA-2350,2026-09-12,856388,Diagnóstico,6,853.05,,1,TLR003,Concepción,P360,2020,,2026-09-16,CLT-478,7,8,TEC-11,Eléctrico,4,4.0
SCANIA-2351,2026-09-13,268967,Reparación,6,3210.33,3394.57,11,TLR004,Valparaíso,G410,2017,True,2026-09-17,CLT-261,5,3,TEC-2,Frenos,0,1.0
SCANIA-2352,2026-09-14,882672,Reparación,1,,1710.92,9,TLR001,Concepción,S730,2016,True,2026-09-18,CLT-382,2,8,TEC-1,Suspensión,4,2.0
SCANIA-2353,2026-09-15,433152,Mantenimiento,2,7113.05,1462.75,11,TLR001,Santiago,S730,2017,True,2026-09-19,CLT-368,1,8,TEC-2,Motor,1,
SCANIA-2354,2026-09-16,144270,Mantenimiento,6,1380.7,1003.73,11,TLR003,Antofagasta,R500,2021,False,2026-09-20,CLT-583,7,1,TEC-14,Motor,4,4.0
SCANIA-2355,2026-09-17,841189,Diagnóstico,2,1384.71,,1,TLR001,Antofagasta,S730,2017,True,2026-09-21,CLT-766,1,8,TEC-13,Suspensión,2,4.0
SCANIA-2356,2026-09-18,593385,Reparación,3,2762.75,1452.15,5,TLR002,Santiago,G410,2022,True,2026-09-22,CLT-172,3,8,TEC-5,Frenos,1,3.0
SCANIA-2357,2026-09-19,715755,Diagnóstico,4,,,7,TLR004,Santiago,G410,2020,True,2026-09-23,CLT-296,6,1,TEC-2,Suspensión,4,1.0
SCANIA-2358,2026-09-20,197313,Reparación,5,1623.17,475.45,3,TLR002,Santiago,S730,2022,True,2026-09-24,CLT-342,6,5,TEC-19,Frenos,0,3.0
SCANIA-2359,2026-09-21,208768,Diagnóstico,9,7728.64,3353.76,9,TLR003,Valparaíso,R500,2020,True,2026-09-25,CLT-697,7,8,TEC-17,Suspensión,3,3.0
SCANIA-2360,2026-09-22,296726,Mantenimiento,4,,1264.04,8,TLR003,Concepción,R500,2019,False,2026-09-26,CLT-898,1,3,TEC-11,Suspensión,3,2.0
SCANIA-2361,2026-09-23,620451,Reparación,9,5129.75,2497.47,13,TLR001,Antofagasta,S730,2019,False,2026-09-27,CLT-358,7,1,TEC-16,Suspensión,1,2.0
SCANIA-2362,2026-09-24,69816,Diagnóstico,3,5863.67,1501.84,3,TLR001,Concepción,P360,2020,False,2026-09-28,CLT-897,2,6,TEC-20,Motor,3,3.0
SCANIA-2363,2026-09-25,807907,Mantenimiento,8,3062.3,3641.57,5,TLR003,Santiago,P360,2020,True,2026-09-29,CLT-248,6,8,TEC-18,Frenos,2,4.0
SCANIA-2364,2026-09-26,364997,Mantenimiento,1,,,7,TLR003,Santiago,P360,2016,False,2026-09-30,CLT-966,8,5,TEC-20,Suspensión,1,2.0
SCANIA-2365,2026-09-27,205989,Diagnóstico,9,1811.33,4593.68,12,TLR002,Concepción,P360,2016,True,2026-10-01,CLT-489,5,3,TEC-8,Eléctrico,0,4.0
SCANIA-2366,2026-09-28,671019,Reparación,9,2643.48,2958.79,14,TLR002,Antofagasta,S730,2017,False,2026-10-02,CLT-515,3,0,TEC-2,Eléctrico,0,5.0
SCANIA-2367,2026-09-29,726926,Reparación,2,5161.33,,4,TLR001,,R500,2022,False,2026-10-03,CLT-525,8,3,TEC-17,Motor,1,3.0
SCANIA-2368,2026-09-30,256524,Mantenimiento,4,3306.59,4109.67,5,TLR002,Concepción,G410,2021,,2026-10-04,CLT-801,8,2,TEC-11,Transmisión,3,5.0
SCANIA-2369,2026-10-01,637111,Reparación,8,253.15,3448.3,3,TLR001,,G410,2022,True,2026-10-05,CLT-316,4,6,TEC-14,Motor,3,5.0
SCANIA-2370,2026-10-02,201878,Reparación,7,4282.58,999.46,9,TLR001,Santiago,S730,2018,True,2026-10-06,CLT-966,8,9,TEC-16,Transmisión,0,1.0
SCANIA-2371,2026-10-03,780880,Reparación,1,7387.8,4122.5,10,TLR004,Valparaíso,G410,2022,False,2026-10-07,CLT-185,5,4,TEC-15,Motor,2,1.0
SCANIA-2372,2026-10-04,576047,Mantenimiento,5,6534.21,2201.53,9,TLR001,Concepción,P360,2021,True,2026-10-08,CLT-315,5,2,TEC-15,Eléctrico,3,3.0
SCANIA-2373,2026-10-05,831452,Diagnóstico,7,6636.65,1026.03,7,TLR002,,R500,2016,False,2026-10-09,CLT-522,3,1,TEC-3,Suspensión,2,4.0
SCANIA-2374,2026-10-06,485165,Reparación,4,6401.45,1480.81,10,TLR003,,S730,2017,False,2026-10-10,CLT-419,7,1,TEC-7,Frenos,3,3.0
SCANIA-2375,2026-10-07,183554,Mantenimiento,1,2725.1,1410.88,2,TLR003,Antofagasta,R500,2021,False,2026-10-11,CLT-217,9,4,TEC-12,Suspensión,1,3.0
SCANIA-2376,2026-10-08,860874,Mantenimiento,9,6168.51,2644.11,7,TLR002,Antofagasta,S730,2022,True,2026-10-12,CLT-981,9,7,TEC-3,Eléctrico,4,4.0
SCANIA-2377,2026-10-09,501282,Diagnóstico,5,1316.66,1248.41,7,TLR003,Santiago,S730,2015,,2026-10-13,CLT-514,1,7,TEC-19,Frenos,0,1.0
SCANIA-2378,2026-10-10,143501,Reparación,2,,705.48,11,TLR001,,S730,2019,,2026-10-14,CLT-698,1,4,TEC-10,Transmisión,1,
SCANIA-2379,2026-10-11,314223,Reparación,8,,706.09,5,TLR003,Antofagasta,S730,2021,False,2026-10-15,CLT-139,5,1,TEC-8,Transmisión,3,2.0
SCANIA-2380,2026-10-12,109676,Diagnóstico,2,399.44,2958.05,9,TLR002,Santiago,R500,2018,False,2026-10-16,CLT-260,1,3,TEC-16,Eléctrico,0,5.0
SCANIA-2381,2026-10-13,791804,Diagnóstico,3,6346.17,3700.32,13,TLR003,Concepción,G410,2017,True,2026-10-17,CLT-802,4,6,TEC-16,Frenos,4,2.0
SCANIA-2382,2026-10-14,223532,Mantenimiento,1,,1675.51,12,TLR001,Santiago,S730,2021,False,2026-10-18,CLT-636,1,5,TEC-12,Suspensión,4,2.0
SCANIA-2383,2026-10-15,664685,Mantenimiento,2,2285.84,269.79,11,TLR001,Antofagasta,P360,2020,False,2026-10-19,CLT-519,2,9,TEC-5,Eléctrico,3,2.0
SCANIA-2384,2026-10-16,647135,Diagnóstico,7,6536.65,723.4,3,TLR002,,S730,2022,False,2026-10-20,CLT-763,2,6,TEC-20,Transmisión,0,
SCANIA-2385,2026-10-17,667895,Reparación,2,842.77,4582.0,4,TLR002,Concepción,R500,2015,True,2026-10-21,CLT-194,4,4,TEC-6,Eléctrico,3,1.0
SCANIA-2386,2026-10-18,270178,Mantenimiento,6,4879.75,2518.36,1,TLR002,Concepción,S730,2019,False,2026-10-22,CLT-541,8,1,TEC-6,Suspensión,4,4.0
SCANIA-2387,2026-10-19,199521,Mantenimiento,3,3988.05,2322.51,6,TLR004,Santiago,P360,2015,False,2026-10-23,CLT-657,2,7,TEC-8,Motor,1,5.0
SCANIA-2388,2026-10-20,476752,Reparación,4,4458.2,286.44,4,TLR004,Concepción,R500,2017,True,2026-10-24,CLT-749,9,1,TEC-17,Motor,1,4.0
SCANIA-2389,2026-10-21,638365,Mantenimiento,8,,3670.32,1,TLR001,Santiago,S730,2022,True,2026-10-25,CLT-565,9,7,TEC-12,Suspensión,2,3.0
SCANIA-2390,2026-10-22,874690,Reparación,3,6996.26,2687.53,2,TLR004,Concepción,P360,2016,True,2026-10-26,CLT-387,2,6,TEC-14,Frenos,4,
SCANIA-2391,2026-10-23,753662,Reparación,6,6323.65,1090.2,3,TLR004,Santiago,R500,2019,True,2026-10-27,CLT-964,1,2,TEC-2,Eléctrico,4,5.0
SCANIA-2392,2026-10-24,307009,Reparación,1,2334.85,639.36,9,TLR003,Santiago,S730,2022,True,2026-10-28,CLT-775,9,3,TEC-19,Suspensión,3,3.0
SCANIA-2393,2026-10-25,187717,Diagnóstico,7,7312.19,1978.6,13,TLR004,Santiago,P360,2015,True,2026-10-29,CLT-511,2,6,TEC-6,Motor,2,4.0
SCANIA-2394,2026-10-26,431915,Diagnóstico,8,960.56,4202.09,8,TLR003,Valparaíso,R500,2016,False,2026-10-30,CLT-499,8,3,TEC-18,Transmisión,2,
SCANIA-2395,2026-10-27,612288,Diagnóstico,8,6855.97,4339.94,7,TLR002,Concepción,S730,2018,False,2026-10-31,CLT-627,3,8,TEC-4,Suspensión,0,
SCANIA-2396,2026-10-28,601025,Reparación,3,2759.65,3053.95,13,TLR003,Antofagasta,R500,2017,,2026-11-01,CLT-117,1,6,TEC-5,Suspensión,3,3.0
SCANIA-2397,2026-10-29,847917,Reparación,1,619.42,3664.93,11,TLR003,Santiago,P360,2017,False,2026-11-02,CLT-235,1,0,TEC-6,Suspensión,1,4.0
SCANIA-2398,2026-10-30,350709,Diagnóstico,9,5420.98,,12,TLR002,,S730,2019,True,2026-11-03,CLT-563,2,0,TEC-15,Motor,0,3.0
SCANIA-2399,2026-10-31,236240,Mantenimiento,6,2003.98,2981.82,14,TLR002,Antofagasta,S730,2015,,2026-11-04,CLT-858,7,3,TEC-6,Motor,2,3.0
SCANIA-2400,2026-11-01,626775,Reparación,9,2099.85,3368.13,4,TLR001,Santiago,S730,2018,True,2026-11-05,CLT-347,6,8,TEC-8,Suspensión,1,2.0
SCANIA-2401,2026-11-02,324486,Mantenimiento,7,2587.17,1083.49,1,TLR001,,P360,2020,True,2026-11-06,CLT-942,2,3,TEC-9,Suspensión,4,2.0
SCANIA-2402,2026-11-03,352950,Mantenimiento,1,696.74,,8,TLR001,Valparaíso,G410,2019,False,2026-11-07,CLT-809,4,4,TEC-6,Frenos,3,4.0
SCANIA-2403,2026-11-04,360914,Reparación,1,1581.59,1055.48,4,TLR001,Antofagasta,S730,2022,False,2026-11-08,CLT-100,2,0,TEC-2,Transmisión,2,3.0
SCANIA-2404,2026-11-05,128623,Reparación,6,240.09,1636.04,3,TLR003,Santiago,P360,2020,True,2026-11-09,CLT-801,1,1,TEC-16,Eléctrico,4,2.0
SCANIA-2405,2026-11-06,415321,Mantenimiento,5,3674.19,3140.73,9,TLR003,Antofagasta,R500,2019,True,2026-11-10,CLT-480,3,3,TEC-20,Eléctrico,2,3.0
SCANIA-2406,2026-11-07,233675,Mantenimiento,9,857.19,3227.92,10,TLR001,Antofagasta,R500,2015,,2026-11-11,CLT-608,4,3,TEC-1,Eléctrico,1,3.0
SCANIA-2407,2026-11-08,787334,Diagnóstico,2,5524.69,3526.99,4,TLR004,Santiago,P360,2018,True,2026-11-12,CLT-559,5,9,TEC-16,Motor,0,
SCANIA-2408,2026-11-09,680235,Diagnóstico,8,2037.86,648.86,4,TLR001,Valparaíso,G410,2015,False,2026-11-13,CLT-604,5,5,TEC-1,Motor,1,5.0
SCANIA-2409,2026-11-10,862831,Reparación,5,7559.88,4262.38,14,TLR004,Valparaíso,P360,2017,True,2026-11-14,CLT-905,7,5,TEC-1,Frenos,3,3.0
SCANIA-2410,2026-11-11,702465,Diagnóstico,2,6995.76,2710.95,9,TLR002,Antofagasta,R500,2020,False,2026-11-15,CLT-575,8,7,TEC-7,Motor,3,5.0
SCANIA-2411,2026-11-12,266454,Diagnóstico,6,2457.64,2409.48,13,TLR003,Concepción,R500,2016,True,2026-11-16,CLT-656,9,8,TEC-16,Suspensión,2,3.0
SCANIA-2412,2026-11-13,159575,Diagnóstico,8,6309.08,4907.38,12,TLR003,,S730,2021,True,2026-11-17,CLT-948,7,0,TEC-17,Transmisión,1,4.0
SCANIA-2413,2026-11-14,257606,Diagnóstico,4,6465.31,3727.85,11,TLR004,Concepción,G410,2022,True,2026-11-18,CLT-996,5,0,TEC-16,Transmisión,0,
SCANIA-2414,2026-11-15,555815,Mantenimiento,2,7895.19,,12,TLR001,Antofagasta,P360,2017,False,2026-11-19,CLT-131,9,5,TEC-16,Transmisión,3,3.0
SCANIA-2415,2026-11-16,342822,Reparación,5,4863.15,3807.04,14,TLR003,Valparaíso,R500,2017,True,2026-11-20,CLT-217,8,3,TEC-6,Transmisión,0,4.0
SCANIA-2416,2026-11-17,126218,Diagnóstico,2,839.33,566.72,2,TLR004,Antofagasta,R500,2020,False,2026-11-21,CLT-907,9,3,TEC-18,Eléctrico,4,3.0
SCANIA-2417,2026-11-18,637518,Mantenimiento,2,5245.33,234.61,14,TLR002,Antofagasta,R500,2022,False,2026-11-22,CLT-283,8,0,TEC-3,Eléctrico,2,3.0
SCANIA-2418,2026-11-19,820044,Mantenimiento,6,5074.84,2077.77,12,TLR002,Concepción,P360,2019,False,2026-11-23,CLT-290,6,8,TEC-8,Suspensión,0,4.0
SCANIA-2419,2026-11-20,386199,Mantenimiento,9,5179.13,4968.53,5,TLR003,,P360,2017,True,2026-11-24,CLT-846,4,2,TEC-4,Frenos,2,
SCANIA-2420,2026-11-21,499589,Diagnóstico,4,2595.74,956.93,4,TLR001,Concepción,G410,2021,False,2026-11-25,CLT-849,9,4,TEC-4,Motor,4,3.0
